Real Part:
   0.928149    0.337563  -0.0437979    -1.57475     1.16417   -0.633837    0.214892 -0.00646164   -0.250713    0.296083    0.159554  -0.0554937   -0.666779    0.810277   -0.892914     8.03117   -0.580667    0.334412   -0.179984   0.0166905    0.118226    0.132118    0.342193    0.579794    0.256721  -0.0580131   -0.184797   0.0532398    0.290002    -1.04078     2.47683    -2.88631     2.47952    -1.65424     1.15963   -0.226865   -0.878084  -0.0552957    -1.43671     2.64373     -3.1928     2.61985    -2.30014     1.83859    0.458108    0.402007    -1.58637     3.04852    -3.14229     2.72531    -4.48029    0.553907    -0.38058     -1.4082     3.41958    -7.74213   -0.226349     1.56602    -2.26106     2.51657    -1.43028     1.95309    -1.76328    -1.35441     1.30812   -0.660847
    1.12228  -0.0779427  -0.0344937    -1.57357    0.791267   -0.174934   -0.076701    0.223911  -0.0340778   -0.303371    -0.20812   -0.122714    0.150961   -0.333985    0.447073   -0.580667     8.02183   -0.548285    0.377485   -0.243933   0.0543607   -0.115454   -0.313113   -0.386108  -0.0417702    0.261095  -0.0580131   -0.215576    0.844314    -1.60535     3.15699    -2.72893     1.47817   -0.538067   -0.537317     0.74398    0.743315    0.549842     -2.8234     3.76475    -3.09364     2.24413   -0.630757    -1.17454   -0.866729     1.61842    -3.22722     3.31619    -2.97322      2.1172     1.34833   -0.691543     2.55583    -3.42137     3.47115    -5.68421   -0.579269    -0.70718     2.72704    -7.01909    0.860799    -1.58529     1.76452     1.06215    -1.13432    0.645646
   0.897096  -0.0249168    0.234281   -0.978484    0.248656   0.0624961    -0.15221  -0.0487875    0.194148    0.452085    0.254969    0.152854    0.073787   0.0557791   -0.205473    0.334412   -0.548285       7.982   -0.773199    0.627774   -0.460529 -0.00718992     0.27074    0.336309   -0.280776  -0.0417702    0.256721    -0.67537      1.1781    -1.54656     2.36531    -1.29542    0.296311    0.480509   -0.158257    -1.15698    -1.01277   -0.619195    -2.82472     2.46002    -1.31633   -0.392355     1.32446     1.44448     1.11482      2.5182    -3.10209     2.68803    -1.17911    -1.70819    -1.44495    -1.75973     2.68236    -2.77478     2.62156      2.0707     1.34294    -2.70009     2.90537    -6.36473   -0.235222     2.25023    -5.89072     -1.1499    0.951607   -0.300921
   0.461602   0.0541579   -0.729253   -0.348014 -0.00265172   0.0886201   0.0430945   -0.159608   -0.523537   -0.605952   -0.296662   -0.119293   -0.160641    0.094357   0.0225038   -0.179984    0.377485   -0.773199     7.98569    -1.45314     1.28187    0.507914    -0.54144  -0.0642951    0.336309   -0.386108    0.579794   -0.764394    0.917189   -0.927563    0.986243   -0.235065   -0.299892   0.0541002     1.05418     1.88993      1.2484    0.532642     -1.4662    0.774093    0.316994   -0.817466    -2.40015    -2.09729    -1.10101     1.68237    -1.41841    0.230361     2.27417     2.52524     1.61925    -1.66946     1.97639    -1.94559    -2.83844    -2.19245     1.34383    -1.46389     3.46038     3.09452    -1.63106     1.14015    -7.04617     1.98673    -3.87978   -0.403691
   0.127715  -0.0601196     1.69545  -0.0522064  -0.0341453  0.00463803     0.21904    0.652963    0.931424    0.742861    0.295974   0.0839679    0.184889   -0.171392    0.107398   0.0166905   -0.243933    0.627774    -1.45314     8.38395    -3.02434    -1.44079     1.23408    -0.54144     0.27074   -0.313113    0.342193   -0.367978    0.351656   -0.293572    0.180503    0.111567     -0.1749    -1.24656    -2.55889    -2.65228    -1.34536   -0.400958   -0.357971  -0.0890393     0.90856     2.89999     4.04439     2.60611    0.946483    0.561353    -0.27559    -2.21358    -4.43502    -3.66719    -1.57759   -0.665962     1.16758     4.09751     4.56294     2.43359    0.591762     -3.0586    -5.07807    -3.54801    0.248118     4.95731     5.05124    -1.19714    -8.43578   -0.667639
  0.0096877   0.0547874    -3.56246  0.00658238  -0.0515723   -0.299691   -0.806615    -1.26586    -1.24249   -0.764277    -0.25411  -0.0516751   -0.172879    0.193909   -0.181499    0.118226   0.0543607   -0.460529     1.28187    -3.02434     9.49632     1.11836    -1.44079    0.507914 -0.00718992   -0.115454    0.132118  -0.0971993   0.0642971  -0.0356339  -0.0213335    0.311945     1.47085     3.22479     4.02219      3.0131     1.22131    0.262195  -0.0312443   -0.964339     -3.3361    -5.60978    -5.28976    -2.64495   -0.697882    0.191804     2.08939     5.38615     6.80617     4.22414     1.29598   -0.654174    -3.86036    -7.35321    -6.07798    -2.26532     1.60734      6.3176     7.71301     3.79471    -3.51419    -8.18559    -5.89794     6.07852     8.31449    -10.1471
  0.0547874   0.0096877    -3.56246  -0.0516751    -0.25411   -0.764277    -1.24249    -1.26586   -0.806615   -0.299691  -0.0515723  0.00658238  -0.0356339   0.0642971  -0.0971993    0.132118   -0.115454 -0.00718992    0.507914    -1.44079     1.11836     9.49632    -3.02434     1.28187   -0.460529   0.0543607    0.118226   -0.181499    0.193909   -0.172879    0.262195     1.22131      3.0131     4.02219     3.22479     1.47085    0.311945  -0.0213335   -0.697882    -2.64495    -5.28976    -5.60978     -3.3361   -0.964339  -0.0312443     1.29598     4.22414     6.80617     5.38615     2.08939    0.191804    -2.26532    -6.07798    -7.35321    -3.86036   -0.654174     3.79471     7.71301      6.3176     1.60734    -5.89794    -8.18559    -3.51419     8.31449     6.07852    -10.1471
 -0.0601196    0.127715     1.69545   0.0839679    0.295974    0.742861    0.931424    0.652963     0.21904  0.00463803  -0.0341453  -0.0522064   -0.293572    0.351656   -0.367978    0.342193   -0.313113     0.27074    -0.54144     1.23408    -1.44079    -3.02434     8.38395    -1.45314    0.627774   -0.243933   0.0166905    0.107398   -0.171392    0.184889   -0.400958    -1.34536    -2.65228    -2.55889    -1.24656     -0.1749    0.111567    0.180503    0.946483     2.60611     4.04439     2.89999     0.90856  -0.0890393   -0.357971    -1.57759    -3.66719    -4.43502    -2.21358    -0.27559    0.561353     2.43359     4.56294     4.09751     1.16758   -0.665962    -3.54801    -5.07807     -3.0586    0.591762     5.05124     4.95731    0.248118    -8.43578    -1.19714   -0.667639
  0.0541579    0.461602   -0.729253   -0.119293   -0.296662   -0.605952   -0.523537   -0.159608   0.0430945   0.0886201 -0.00265172   -0.348014   -0.927563    0.917189   -0.764394    0.579794   -0.386108    0.336309  -0.0642951    -0.54144    0.507914     1.28187    -1.45314     7.98569   -0.773199    0.377485   -0.179984   0.0225038    0.094357   -0.160641    0.532642      1.2484     1.88993     1.05418   0.0541002   -0.299892   -0.235065    0.986243    -1.10101    -2.09729    -2.40015   -0.817466    0.316994    0.774093     -1.4662     1.61925     2.52524     2.27417    0.230361    -1.41841     1.68237    -2.19245    -2.83844    -1.94559     1.97639    -1.66946     3.09452     3.46038    -1.46389     1.34383    -7.04617     1.14015    -1.63106    -3.87978     1.98673   -0.403691
 -0.0249168    0.897096    0.234281    0.152854    0.254969    0.452085    0.194148  -0.0487875    -0.15221   0.0624961    0.248656   -0.978484    -1.54656      1.1781    -0.67537    0.256721  -0.0417702   -0.280776    0.336309     0.27074 -0.00718992   -0.460529    0.627774   -0.773199       7.982   -0.548285    0.334412   -0.205473   0.0557791    0.073787   -0.619195    -1.01277    -1.15698   -0.158257    0.480509    0.296311    -1.29542     2.36531     1.11482     1.44448     1.32446   -0.392355    -1.31633     2.46002    -2.82472    -1.44495    -1.70819    -1.17911     2.68803    -3.10209      2.5182      2.0707     2.62156    -2.77478     2.68236    -1.75973    -6.36473     2.90537    -2.70009     1.34294    -5.89072     2.25023   -0.235222    0.951607     -1.1499   -0.300921
